emptying_time,dynamic_rate_of_increase,dynamic_pressure,static_pressure,droop,pressure_drop,(Dunno what this is for,name
2.174263,76.34770955,519.875,293.375,-226.5,NaN,NaN,coldflow1_2020-11-14__19_16.csv.loxtank
2.4372472799999976,36.106307604536575,471.875,285.8235294117647,-186.0514705882353,NaN,NaN,coldflow1_2020-11-14__19_16.csv.propanetank
0.7612862600000021,2.6271326636054018,576.3333333333334,308.8181818181818,-267.51515151515156,NaN,NaN,coldflow1_2020-11-14__19_16.csv.loxtank
