LOX Dome:  Propane Dome:  
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
131.59986519813538,NaN,NaN,101.0,132.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.81688404083252,8.59,13.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.94811391830444,NaN,NaN,100.0,132.0,97.0,0.0,272.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.09966897964478,NaN,NaN,100.0,136.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.6156871318817,NaN,NaN,100.0,141.0,97.0,0.0,272.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.85331916809082,NaN,NaN,98.0,138.0,97.0,0.0,272.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.111310005188,NaN,NaN,101.0,139.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.45576906204224,NaN,NaN,100.0,134.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.60688519477844,NaN,NaN,101.0,139.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.77895593643188,9.08,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.86457896232605,NaN,NaN,100.0,138.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.5119879245758,NaN,NaN,99.0,136.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.66364407539368,NaN,NaN,98.0,134.0,95.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0285611152649,NaN,NaN,100.0,139.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.17972612380981,NaN,NaN,101.0,138.0,96.0,0.0,272.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.33079504966736,NaN,NaN,101.0,140.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.48277187347412,NaN,NaN,99.0,142.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.6343491077423,NaN,NaN,99.0,142.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.78593802452087,NaN,NaN,100.0,140.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.27735018730164,NaN,NaN,101.0,140.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.79309511184692,9.57,2.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.87899017333984,NaN,NaN,99.0,136.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.09249091148376,9.08,8.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.17875409126282,NaN,NaN,98.0,135.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.33193492889404,NaN,NaN,103.0,137.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.4814510345459,NaN,NaN,100.0,136.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.73955607414246,NaN,NaN,99.0,138.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.89087200164795,NaN,NaN,100.0,137.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0427210330963,NaN,NaN,100.0,137.0,97.0,0.0,272.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.19386506080627,NaN,NaN,100.0,140.0,95.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.34576892852783,NaN,NaN,100.0,142.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.45295095443726,9.08,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.58366703987122,NaN,NaN,100.0,138.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.75531101226807,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.84172892570496,NaN,NaN,100.0,140.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.95041728019714,NaN,NaN,99.0,136.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.18536019325256,NaN,NaN,99.0,133.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.29145121574402,NaN,NaN,99.0,140.0,95.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.44342494010925,NaN,NaN,100.0,140.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.5950222015381,NaN,NaN,101.0,135.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.74654507637024,NaN,NaN,100.0,135.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.9390480518341,NaN,NaN,100.0,140.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.09053111076355,NaN,NaN,100.0,139.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.2421009540558,NaN,NaN,100.0,134.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.50427317619324,NaN,NaN,100.0,143.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.65574288368225,NaN,NaN,100.0,134.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.02067613601685,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.2127821445465,NaN,NaN,100.0,141.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.3643970489502,NaN,NaN,100.0,142.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.75346207618713,NaN,NaN,99.0,139.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.9253511428833,8.59,13.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0569291114807,NaN,NaN,100.0,139.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.16532921791077,NaN,NaN,100.0,135.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.50744009017944,NaN,NaN,98.0,135.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.67913913726807,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.80642890930176,NaN,NaN,99.0,135.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.9780342578888,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0644509792328,NaN,NaN,99.0,141.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.25664806365967,NaN,NaN,99.0,133.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.62150716781616,NaN,NaN,100.0,135.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.7726550102234,NaN,NaN,100.0,139.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.87881207466125,9.57,3.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.96557307243347,NaN,NaN,100.0,137.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.11671495437622,NaN,NaN,100.0,132.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.61271595954895,NaN,NaN,99.0,133.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.82537388801575,NaN,NaN,101.0,141.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.97683715820312,NaN,NaN,102.0,136.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.23475193977356,9.57,3.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.32119512557983,NaN,NaN,99.0,140.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.53798007965088,9.57,3.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.88170504570007,NaN,NaN,99.0,142.0,95.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.37722325325012,NaN,NaN,100.0,142.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.52911520004272,NaN,NaN,102.0,142.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.8731231689453,NaN,NaN,100.0,136.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.02475309371948,NaN,NaN,101.0,136.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.63092708587646,NaN,NaN,99.0,134.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.9545021057129,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.08184003829956,NaN,NaN,99.0,137.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.38415098190308,NaN,NaN,101.0,140.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.68728494644165,NaN,NaN,100.0,133.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.8596432209015,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.94575786590576,NaN,NaN,99.0,138.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.24880623817444,NaN,NaN,100.0,135.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.39979100227356,NaN,NaN,102.0,135.0,99.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.00274896621704,NaN,NaN,99.0,140.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.15391898155212,NaN,NaN,101.0,141.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.30536198616028,NaN,NaN,100.0,142.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.4570050239563,NaN,NaN,100.0,135.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.7148962020874,NaN,NaN,100.0,143.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.95257806777954,NaN,NaN,99.0,140.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.10409808158875,NaN,NaN,99.0,133.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.25566625595093,NaN,NaN,101.0,135.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.57959604263306,9.08,6.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.6656289100647,NaN,NaN,101.0,138.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.8823380470276,9.08,8.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.96834516525269,NaN,NaN,100.0,135.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.18576502799988,9.08,8.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.27179408073425,NaN,NaN,98.0,141.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.52943992614746,NaN,NaN,101.0,138.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.873596906662,NaN,NaN,100.0,139.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.02506804466248,NaN,NaN,100.0,135.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.3285071849823,NaN,NaN,101.0,139.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.4796941280365,NaN,NaN,100.0,142.0,95.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.63124704360962,NaN,NaN,102.0,141.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.78276300430298,NaN,NaN,101.0,142.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.04067087173462,NaN,NaN,101.0,143.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.43005418777466,NaN,NaN,99.0,134.0,98.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.60190105438232,9.08,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.6880280971527,NaN,NaN,99.0,140.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.8391261100769,NaN,NaN,99.0,141.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.9910352230072,NaN,NaN,100.0,142.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.14255619049072,NaN,NaN,98.0,135.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.29415106773376,NaN,NaN,99.0,136.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.44564294815063,NaN,NaN,99.0,136.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.74875688552856,NaN,NaN,99.0,142.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.69894099235535,NaN,NaN,99.0,135.0,98.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.87100410461426,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.95705223083496,NaN,NaN,99.0,142.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.15361404418945,NaN,NaN,100.0,140.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.325688123703,8.11,18.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.41167521476746,NaN,NaN,100.0,136.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.56315898895264,NaN,NaN,100.0,137.0,95.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.66949009895325,NaN,NaN,98.0,144.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.82121896743774,NaN,NaN,98.0,144.0,99.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.9727659225464,NaN,NaN,101.0,143.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.0788290500641,9.08,8.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.3827362060547,9.08,8.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.46872210502625,NaN,NaN,99.0,143.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.57513904571533,NaN,NaN,99.0,138.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.72596406936646,NaN,NaN,98.0,142.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.87794828414917,NaN,NaN,100.0,142.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.02920818328857,NaN,NaN,98.0,144.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.37768602371216,NaN,NaN,101.0,141.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.6806619167328,NaN,NaN,100.0,136.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.83233618736267,NaN,NaN,101.0,137.0,95.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.02921390533447,NaN,NaN,101.0,136.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.18025612831116,NaN,NaN,99.0,136.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.28667211532593,NaN,NaN,99.0,141.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.4833710193634,NaN,NaN,101.0,140.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.6551969051361,8.59,12.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.74100995063782,NaN,NaN,100.0,137.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.89281010627747,NaN,NaN,100.0,136.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.08952808380127,NaN,NaN,100.0,136.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.2367181777954,NaN,NaN,99.0,135.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.49554824829102,NaN,NaN,100.0,141.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.1463541984558,NaN,NaN,100.0,139.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.36330103874207,NaN,NaN,99.0,139.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.60103297233582,NaN,NaN,101.0,139.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.75245308876038,NaN,NaN,100.0,141.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.90390396118164,NaN,NaN,100.0,141.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.07614302635193,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.1621072292328,NaN,NaN,99.0,135.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.31375694274902,NaN,NaN,98.0,141.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.46522307395935,NaN,NaN,100.0,141.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.61676502227783,NaN,NaN,99.0,142.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.76833295822144,NaN,NaN,101.0,139.0,98.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.9652931690216,NaN,NaN,100.0,139.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.11642003059387,NaN,NaN,100.0,138.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.33353304862976,NaN,NaN,101.0,139.0,95.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.48493695259094,NaN,NaN,101.0,139.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.636647939682,NaN,NaN,99.0,143.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.78790497779846,NaN,NaN,101.0,143.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.9848072528839,NaN,NaN,100.0,136.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.28779697418213,NaN,NaN,100.0,141.0,95.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.74204802513123,NaN,NaN,98.0,136.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.8488199710846,NaN,NaN,100.0,143.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.95532894134521,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.19338703155518,NaN,NaN,101.0,137.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.41008400917053,8.59,13.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.5415759086609,NaN,NaN,100.0,137.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.9547929763794,NaN,NaN,100.0,137.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.4094431400299,NaN,NaN,101.0,141.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.66744017601013,NaN,NaN,99.0,140.0,96.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.9255211353302,7.62,22.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.0118908882141,NaN,NaN,99.0,135.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.2079439163208,NaN,NaN,100.0,134.0,98.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.35970902442932,NaN,NaN,100.0,135.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.51114010810852,NaN,NaN,101.0,135.0,96.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.7284872531891,NaN,NaN,100.0,141.0,95.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.8798189163208,NaN,NaN,100.0,143.0,95.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.07644414901733,NaN,NaN,101.0,139.0,98.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.28934025764465,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.52737092971802,NaN,NaN,99.0,141.0,97.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.678129196167,NaN,NaN,100.0,141.0,95.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.7845959663391,NaN,NaN,101.0,138.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.89180207252502,8.59,13.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.97752499580383,NaN,NaN,100.0,141.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.1946771144867,8.11,17.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.28056812286377,NaN,NaN,101.0,137.0,98.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.472882270813,NaN,NaN,99.0,138.0,98.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.57940292358398,NaN,NaN,99.0,135.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.776132106781,NaN,NaN,101.0,136.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.9277949333191,NaN,NaN,100.0,135.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.07927918434143,NaN,NaN,99.0,138.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.23094391822815,NaN,NaN,99.0,140.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.38234210014343,NaN,NaN,100.0,139.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.5338990688324,NaN,NaN,100.0,138.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.79179000854492,NaN,NaN,99.0,139.0,97.0,0.0,271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.89804482460022,NaN,NaN,99.0,141.0,98.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.09543919563293,NaN,NaN,100.0,141.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.44305992126465,NaN,NaN,100.0,139.0,95.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.5947802066803,NaN,NaN,101.0,137.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.76657509803772,8.59,12.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.85289597511292,NaN,NaN,99.0,140.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.96098709106445,NaN,NaN,101.0,140.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.11082315444946,NaN,NaN,101.0,139.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.30330801010132,NaN,NaN,100.0,141.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.45482802391052,NaN,NaN,100.0,140.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.6723189353943,8.59,13.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.75749921798706,NaN,NaN,99.0,136.0,96.0,0.0,268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174.06104397773743,NaN,NaN,100.0,140.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174.21255612373352,NaN,NaN,100.0,142.0,97.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174.4090769290924,NaN,NaN,101.0,140.0,98.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175.01543021202087,NaN,NaN,100.0,135.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175.1668999195099,NaN,NaN,100.0,134.0,96.0,0.0,269.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175.38437819480896,NaN,NaN,99.0,140.0,97.0,0.0,270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
