LOX Dome:  Propane Dome:  
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
2.957446813583374,NaN,NaN,100.0,139.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.108954906463623,NaN,NaN,100.0,137.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2606000900268555,NaN,NaN,100.0,134.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.4116289615631104,NaN,NaN,99.0,134.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.715177059173584,NaN,NaN,100.0,138.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.866549015045166,NaN,NaN,102.0,140.0,98.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.083702087402344,8.11,18.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.321408033370972,NaN,NaN,99.0,134.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.4273951053619385,NaN,NaN,99.0,140.0,95.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.620352029800415,NaN,NaN,100.0,134.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.3780810832977295,NaN,NaN,100.0,137.0,97.0,0.0,154.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.575063943862915,NaN,NaN,100.0,137.0,98.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.025228977203369,NaN,NaN,100.0,135.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.176757097244263,NaN,NaN,101.0,132.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.479830980300903,NaN,NaN,101.0,136.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.803797960281372,9.08,8.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.8895628452301025,NaN,NaN,100.0,134.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.040793180465698,NaN,NaN,98.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.491353988647461,NaN,NaN,101.0,139.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.835613012313843,NaN,NaN,99.0,137.0,95.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.007766962051392,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.13834285736084,NaN,NaN,101.0,137.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.290213108062744,NaN,NaN,100.0,137.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.396290063858032,NaN,NaN,100.0,133.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.548057079315186,NaN,NaN,100.0,134.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.744847774505615,NaN,NaN,100.0,133.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.047421932220459,NaN,NaN,101.0,136.0,95.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.219919919967651,8.59,13.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.305967807769775,NaN,NaN,99.0,134.0,95.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.457473993301392,NaN,NaN,99.0,133.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.649808883666992,NaN,NaN,102.0,136.0,95.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.9116690158844,NaN,NaN,100.0,140.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.473349809646606,NaN,NaN,99.0,140.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.624786853790283,NaN,NaN,100.0,140.0,98.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.77631402015686,NaN,NaN,101.0,139.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.88268494606018,9.08,7.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.013983964920044,NaN,NaN,100.0,132.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.165424823760986,NaN,NaN,100.0,137.0,95.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.316981077194214,NaN,NaN,100.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.468537092208862,NaN,NaN,100.0,136.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.574650049209595,NaN,NaN,100.0,133.0,97.0,0.0,155.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.767499923706055,NaN,NaN,99.0,136.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.918707847595215,NaN,NaN,101.0,137.0,95.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.090991020202637,8.11,18.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.177103757858276,NaN,NaN,99.0,137.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.328670978546143,NaN,NaN,101.0,138.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.632090091705322,NaN,NaN,100.0,138.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.979944944381714,NaN,NaN,100.0,136.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.434201002120972,NaN,NaN,100.0,136.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.69288182258606,NaN,NaN,99.0,137.0,95.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.8438138961792,NaN,NaN,102.0,133.0,98.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.950223207473755,NaN,NaN,99.0,141.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.102127075195312,NaN,NaN,100.0,140.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.7532799243927,NaN,NaN,102.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.162729978561401,NaN,NaN,100.0,141.0,96.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.314450025558472,NaN,NaN,99.0,139.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.617952108383179,NaN,NaN,101.0,137.0,96.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.158259868621826,NaN,NaN,101.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.309566020965576,NaN,NaN,100.0,136.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.52695918083191,NaN,NaN,99.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.612712860107422,NaN,NaN,99.0,134.0,96.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.785150051116943,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.870714902877808,NaN,NaN,100.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.022404193878174,NaN,NaN,99.0,138.0,96.0,0.0,159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.477011919021606,NaN,NaN,99.0,138.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.037797927856445,NaN,NaN,99.0,140.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.537837028503418,NaN,NaN,100.0,137.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.250509023666382,NaN,NaN,100.0,141.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.40207600593567,NaN,NaN,100.0,140.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.639466047286987,NaN,NaN,101.0,132.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.85659694671631,NaN,NaN,100.0,137.0,98.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.007928133010864,NaN,NaN,101.0,136.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.09377408027649,NaN,NaN,100.0,136.0,95.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.24568200111389,NaN,NaN,98.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.397082090377808,NaN,NaN,100.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.61027193069458,NaN,NaN,98.0,140.0,95.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.76174306869507,NaN,NaN,100.0,141.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.86785578727722,9.08,8.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.953943014144897,NaN,NaN,100.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.15086793899536,NaN,NaN,101.0,133.0,95.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.30204200744629,NaN,NaN,100.0,136.0,98.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.519608974456787,NaN,NaN,98.0,141.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.671177864074707,NaN,NaN,101.0,140.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.015552043914795,NaN,NaN,99.0,136.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.1665358543396,NaN,NaN,100.0,138.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.31826090812683,NaN,NaN,99.0,138.0,98.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87485694885254,NaN,NaN,98.0,138.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.264492988586426,NaN,NaN,101.0,137.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.370693922042847,NaN,NaN,98.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.587948083877563,8.59,11.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.08330011367798,NaN,NaN,99.0,139.0,96.0,0.0,159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.3419451713562,8.59,13.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.427206993103027,NaN,NaN,99.0,135.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.837052822113037,NaN,NaN,100.0,141.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.029741048812866,NaN,NaN,99.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.18073797225952,NaN,NaN,101.0,138.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.332792043685913,NaN,NaN,100.0,139.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.590885162353516,NaN,NaN,100.0,140.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.828389883041382,NaN,NaN,102.0,138.0,96.0,0.0,159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.000391960144043,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.434070110321045,NaN,NaN,100.0,133.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.58611798286438,NaN,NaN,101.0,136.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.737629890441895,NaN,NaN,101.0,136.0,95.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.88911199569702,NaN,NaN,100.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.040569067001343,NaN,NaN,100.0,136.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.192203998565674,NaN,NaN,101.0,133.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.863930225372314,NaN,NaN,100.0,140.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.9704749584198,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.16276502609253,NaN,NaN,100.0,140.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.314351081848145,NaN,NaN,100.0,140.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.420804977416992,8.59,13.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.5519061088562,NaN,NaN,100.0,133.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.658116102218628,NaN,NaN,99.0,138.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.855107069015503,NaN,NaN,101.0,136.0,98.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.006564140319824,NaN,NaN,100.0,138.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.158164024353027,NaN,NaN,101.0,138.0,96.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.33016800880432,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.416297912597656,NaN,NaN,101.0,134.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.56778597831726,NaN,NaN,99.0,139.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.719320058822632,NaN,NaN,100.0,138.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.93212604522705,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.169888019561768,NaN,NaN,98.0,139.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.321487188339233,NaN,NaN,100.0,137.0,98.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.427698850631714,NaN,NaN,99.0,138.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.53434705734253,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.071340084075928,NaN,NaN,99.0,133.0,98.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.26785111427307,NaN,NaN,101.0,133.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.373700857162476,NaN,NaN,99.0,139.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.525602102279663,NaN,NaN,100.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.63188409805298,NaN,NaN,99.0,136.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.93475604057312,NaN,NaN,102.0,139.0,97.0,0.0,159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.537436962127686,NaN,NaN,99.0,139.0,98.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.79007887840271,NaN,NaN,100.0,137.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.94200086593628,NaN,NaN,100.0,138.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.09370183944702,NaN,NaN,100.0,138.0,95.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.24517607688904,NaN,NaN,99.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.441874980926514,NaN,NaN,101.0,138.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.65887999534607,NaN,NaN,99.0,140.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.80997705459595,NaN,NaN,100.0,138.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.9619140625,NaN,NaN,99.0,137.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.19951891899109,NaN,NaN,100.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.35106301307678,NaN,NaN,99.0,138.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.67471098899841,8.59,13.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.95729899406433,NaN,NaN,100.0,134.0,99.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.10879111289978,NaN,NaN,100.0,137.0,98.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.26033306121826,NaN,NaN,99.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.41184997558594,NaN,NaN,100.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.5633111000061,NaN,NaN,100.0,136.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.714982986450195,NaN,NaN,99.0,133.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.86650490760803,NaN,NaN,101.0,133.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.017982959747314,NaN,NaN,99.0,136.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.16945195198059,NaN,NaN,100.0,136.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.99273490905762,NaN,NaN,99.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.340702056884766,NaN,NaN,100.0,134.0,95.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.49213218688965,NaN,NaN,100.0,137.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.59877395629883,NaN,NaN,98.0,140.0,95.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.750606060028076,NaN,NaN,100.0,141.0,95.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.00838875770569,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.44279408454895,NaN,NaN,101.0,137.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.59432911872864,NaN,NaN,100.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.811142921447754,NaN,NaN,100.0,140.0,95.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.962729930877686,NaN,NaN,100.0,135.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.11435389518738,NaN,NaN,102.0,135.0,98.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.265828132629395,NaN,NaN,100.0,139.0,96.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.417574882507324,NaN,NaN,100.0,142.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.523585081100464,9.08,8.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.61010193824768,NaN,NaN,99.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.71671915054321,NaN,NaN,99.0,140.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.867780923843384,NaN,NaN,102.0,141.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.171557903289795,NaN,NaN,101.0,135.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.27724003791809,8.11,18.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.40834307670593,NaN,NaN,101.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.51483488082886,NaN,NaN,99.0,137.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.66678977012634,NaN,NaN,101.0,134.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.072115898132324,NaN,NaN,98.0,139.0,98.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.33035707473755,9.08,8.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.719460010528564,NaN,NaN,100.0,139.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.87078595161438,NaN,NaN,100.0,139.0,98.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.97713088989258,NaN,NaN,100.0,137.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.12883687019348,NaN,NaN,100.0,142.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.2804799079895,NaN,NaN,100.0,140.0,95.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.431987047195435,NaN,NaN,100.0,143.0,98.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.58370089530945,NaN,NaN,99.0,140.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.82151818275452,NaN,NaN,101.0,134.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.927149057388306,NaN,NaN,99.0,140.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.33728098869324,NaN,NaN,100.0,136.0,95.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.48877215385437,NaN,NaN,100.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.79148483276367,NaN,NaN,101.0,141.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.049761056900024,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.13574290275574,NaN,NaN,100.0,139.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.39364504814148,NaN,NaN,100.0,138.0,97.0,0.0,158.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.48156118392944,NaN,NaN,101.0,133.0,96.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.65182113647461,8.59,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.737854957580566,NaN,NaN,99.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.08203101158142,NaN,NaN,101.0,137.0,96.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.34000897407532,NaN,NaN,100.0,134.0,97.0,0.0,156.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.491528034210205,NaN,NaN,99.0,138.0,97.0,0.0,157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.64321994781494,NaN,NaN,101.0,140.0,95.0,0.0,159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
