LOX Dome:  Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
17.97584080696106,NaN,NaN,101.0,143.0,96.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.303725957870483,-0.2,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.389648914337158,NaN,NaN,99.0,143.0,98.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.60676383972168,6.64,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.738253831863403,NaN,NaN,100.0,143.0,98.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.955046892166138,NaN,NaN,100.0,145.0,96.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.151034832000732,NaN,NaN,101.0,143.0,98.0,0.0,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.348676919937134,NaN,NaN,101.0,143.0,97.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.565021991729736,NaN,NaN,101.0,145.0,97.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.80277681350708,NaN,NaN,99.0,137.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.872148990631104,NaN,NaN,100.0,143.0,96.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.330509901046753,NaN,NaN,102.0,138.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.658220767974854,-2.15,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.744547843933105,NaN,NaN,103.0,138.0,97.0,0.0,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.96124505996704,7.13,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.11313009262085,6.15,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.394962072372437,NaN,NaN,100.0,142.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.612430810928345,NaN,NaN,98.0,146.0,96.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.810157775878906,NaN,NaN,101.0,144.0,96.0,0.0,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.112287044525146,NaN,NaN,100.0,142.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.308305978775024,NaN,NaN,100.0,142.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.5709388256073,NaN,NaN,101.0,143.0,98.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.78775405883789,4.69,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87398886680603,NaN,NaN,100.0,143.0,97.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.070307970046997,NaN,NaN,101.0,143.0,96.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.332753896713257,NaN,NaN,101.0,144.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.52886199951172,NaN,NaN,101.0,143.0,98.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.79126477241516,NaN,NaN,103.0,139.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.094560146331787,NaN,NaN,101.0,144.0,99.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.356521129608154,NaN,NaN,102.0,147.0,99.0,0.0,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.59790587425232,NaN,NaN,101.0,137.0,97.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.01207995414734,NaN,NaN,101.0,138.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.228875160217285,6.64,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.425461053848267,NaN,NaN,101.0,141.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.621777057647705,NaN,NaN,101.0,143.0,97.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.92536997795105,NaN,NaN,102.0,138.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.142011880874634,4.69,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.44524884223938,7.13,21.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.576485872268677,NaN,NaN,101.0,143.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.039413928985596,NaN,NaN,100.0,146.0,97.0,0.0,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.41169786453247,-1.17,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.54309105873108,NaN,NaN,100.0,143.0,98.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.760093927383423,NaN,NaN,100.0,143.0,96.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.959846019744873,NaN,NaN,100.0,145.0,97.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.173783779144287,7.13,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.456655979156494,NaN,NaN,102.0,138.0,98.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.673179864883423,NaN,NaN,101.0,143.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.869825839996338,NaN,NaN,101.0,139.0,99.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.218350887298584,NaN,NaN,100.0,138.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.435025930404663,NaN,NaN,102.0,143.0,99.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.697327852249146,6.64,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.832762002944946,NaN,NaN,101.0,146.0,98.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.049625873565674,3.71,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.180850982666016,NaN,NaN,101.0,139.0,97.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.451212882995605,-0.68,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.586355924606323,NaN,NaN,102.0,151.0,97.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.803274154663086,0.78,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00025677680969,NaN,NaN,101.0,146.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.237586975097656,NaN,NaN,100.0,137.0,98.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.49976205825806,NaN,NaN,100.0,144.0,98.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.69596290588379,NaN,NaN,101.0,143.0,97.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
