LOX Dome: 174 Propane Dome: 91 
time elapsed, loxTreeTemp, loxTreeHeater, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
0.7506191730499268,NaN,NaN,113.0,162.0,96.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.0127410888671875,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1436841487884521,NaN,NaN,115.0,161.0,96.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.598189115524292,NaN,NaN,115.0,161.0,95.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8604369163513184,NaN,NaN,115.0,161.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.360257148742676,NaN,NaN,115.0,160.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.773648977279663,NaN,NaN,114.0,161.0,94.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.142604112625122,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.273597002029419,NaN,NaN,115.0,158.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.8388400077819824,NaN,NaN,114.0,159.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.100994110107422,NaN,NaN,115.0,159.0,95.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.600620985031128,NaN,NaN,114.0,158.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.948776006698608,NaN,NaN,114.0,159.0,94.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.317405939102173,NaN,NaN,116.0,162.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.620320081710815,NaN,NaN,115.0,161.0,95.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.923569917678833,NaN,NaN,115.0,159.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.2717812061309814,NaN,NaN,116.0,158.0,98.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.619729042053223,NaN,NaN,114.0,158.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.8817830085754395,NaN,NaN,115.0,161.0,95.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.184993028640747,NaN,NaN,115.0,160.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.44722318649292,NaN,NaN,115.0,159.0,96.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.795263051986694,NaN,NaN,115.0,158.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.057267904281616,NaN,NaN,114.0,161.0,93.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.405614137649536,NaN,NaN,113.0,160.0,93.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.708698034286499,NaN,NaN,116.0,159.0,97.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.056933164596558,NaN,NaN,115.0,159.0,97.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.425422191619873,NaN,NaN,116.0,161.0,94.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.687440872192383,8.59,14.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.970088958740234,NaN,NaN,115.0,161.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.383888244628906,NaN,NaN,115.0,159.0,95.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.88359022140503,NaN,NaN,116.0,161.0,96.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.18665599822998,NaN,NaN,115.0,160.0,97.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.489710092544556,NaN,NaN,115.0,159.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.357832908630371,NaN,NaN,116.0,161.0,95.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.661163091659546,NaN,NaN,116.0,160.0,95.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.008991003036499,NaN,NaN,114.0,160.0,95.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.377892017364502,NaN,NaN,116.0,160.0,95.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.840737104415894,-0.2,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.971678972244263,NaN,NaN,127.0,165.0,95.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.385541200637817,NaN,NaN,134.0,171.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.934314966201782,NaN,NaN,143.0,177.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.392909049987793,NaN,NaN,150.0,183.0,97.0,0.0,232.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.655143022537231,NaN,NaN,151.0,185.0,95.0,0.0,230.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.003170013427734,NaN,NaN,153.0,187.0,96.0,0.0,227.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.265390157699585,NaN,NaN,157.0,189.0,96.0,0.0,230.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.61335015296936,NaN,NaN,156.0,191.0,96.0,0.0,226.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.879430294036865,NaN,NaN,160.0,192.0,98.0,0.0,231.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.166486024856567,NaN,NaN,162.0,192.0,94.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.432435035705566,NaN,NaN,163.0,190.0,95.0,0.0,226.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.98160696029663,NaN,NaN,164.0,192.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.3297381401062,NaN,NaN,163.0,192.0,96.0,0.0,223.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.591551065444946,NaN,NaN,165.0,195.0,95.0,0.0,225.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.939867973327637,NaN,NaN,164.0,194.0,95.0,0.0,225.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.353440046310425,NaN,NaN,165.0,193.0,94.0,0.0,228.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.81239104270935,NaN,NaN,169.0,197.0,97.0,0.0,224.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.074526071548462,NaN,NaN,166.0,197.0,97.0,0.0,224.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.336589097976685,5.18,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.537139892578125,4.2,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.73436212539673,NaN,NaN,167.0,197.0,101.0,0.0,228.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.045217037200928,NaN,NaN,167.0,212.0,171.0,0.0,223.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.356507062911987,NaN,NaN,166.0,212.0,164.0,0.0,224.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.744320154190063,-0.68,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.773823976516724,-0.2,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.929595232009888,2.25,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.158701181411743,NaN,NaN,140.0,181.0,122.0,0.0,216.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.728291034698486,NaN,NaN,144.0,180.0,97.0,0.0,214.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.990326166152954,NaN,NaN,149.0,182.0,97.0,0.0,217.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
