LOX Dome: 174 Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
18.118252992630005,NaN,NaN,102.0,150.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.916998863220215,NaN,NaN,100.0,149.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.4167218208313,NaN,NaN,100.0,146.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.635602951049805,NaN,NaN,101.0,148.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.920382976531982,NaN,NaN,101.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.42406702041626,NaN,NaN,100.0,148.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.72724676132202,NaN,NaN,100.0,146.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.927741050720215,NaN,NaN,101.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.144945859909058,NaN,NaN,99.0,150.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.4030179977417,11.04,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.489060163497925,NaN,NaN,102.0,147.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.706305980682373,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.792257070541382,NaN,NaN,99.0,149.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.291854858398438,NaN,NaN,100.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.85739803314209,NaN,NaN,100.0,149.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.16046380996704,NaN,NaN,100.0,145.0,95.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.57007098197937,NaN,NaN,101.0,150.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.869083881378174,NaN,NaN,99.0,150.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.712384939193726,NaN,NaN,101.0,149.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.930869102478027,NaN,NaN,100.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.384315013885498,NaN,NaN,99.0,151.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.68733501434326,NaN,NaN,99.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.035374879837036,NaN,NaN,101.0,150.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
